Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Highest education level completed,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,What is the highest level of education you have completed?,"Would you describe yourself as proficient or better in English (able to read, write, and communicate effectively)?",Have you ever participated in medical training or shadowing in a hospital?,Have you completed any advanced (college graduate-level) biology courses?,This study has two phases and will last approximately one month. Please indicate whether you agree to participate for the full duration of the study.
698f767eb0a32bab87203cf9,5ba849b3a2a1ae0001f08d2d,AWAITING REVIEW,Not Applicable,2026-02-13T19:07:44.789000Z,2026-02-13T19:08:18.028000Z,,2026-02-13T19:08:18.945071Z,34,NOCODE,9002,English,Undergraduate degree (BA/BSc/other),24,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f7690f5cf4222740b4280,602b3ed14ae791260d6d12c5,AWAITING REVIEW,Not Applicable,2026-02-13T19:08:02.950000Z,2026-02-13T19:08:26.702000Z,,2026-02-13T19:08:27.302070Z,24,NOCODE,4975,English,High school diploma/A-levels,36,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f769e3dfe91ec727be46a,60712d937752fb8780e89951,AWAITING REVIEW,Not Applicable,2026-02-13T19:08:17.126000Z,2026-02-13T19:08:32.438000Z,,2026-02-13T19:08:33.075869Z,16,NOCODE,13800,English,Graduate degree (MA/MSc/MPhil/other),37,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f76c54d3b175bb82fbcba,6630f318d0d884cf785e436f,AWAITING REVIEW,Not Applicable,2026-02-13T19:08:58.069000Z,2026-02-13T19:09:14.872000Z,,2026-02-13T19:09:15.482705Z,17,NOCODE,4279,"English, Hindi",Graduate degree (MA/MSc/MPhil/other),33,Male,Asian,India,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f76c65676b46d4f51c48f,63671bfc81a5eca4218b6417,AWAITING REVIEW,Not Applicable,2026-02-13T19:08:56.142000Z,2026-02-13T19:09:40.573000Z,,2026-02-13T19:09:41.138074Z,45,NOCODE,13337,English,Technical/community college,54,Male,Asian,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f76cf2e226371e9d93855,6238b95932e705108020765a,AWAITING REVIEW,Not Applicable,2026-02-13T19:09:05.523000Z,2026-02-13T19:09:43.382000Z,,2026-02-13T19:09:43.955639Z,38,NOCODE,16032,English,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f76d8942acc0091fdc1c6,5f111456d672e8471ca03f46,AWAITING REVIEW,Not Applicable,2026-02-13T19:09:14.827000Z,2026-02-13T19:09:56.791000Z,,2026-02-13T19:09:57.378733Z,42,NOCODE,3491,English,Undergraduate degree (BA/BSc/other),39,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),Bachelor's degree,Yes,No,No,Yes
698f76f1f89c91acf0fde554,69448538c9cdbd9331ca466f,AWAITING REVIEW,Not Applicable,2026-02-13T19:09:40.743000Z,2026-02-13T19:10:12.343000Z,,2026-02-13T19:10:12.993519Z,32,NOCODE,271,English,Graduate degree (MA/MSc/MPhil/other),40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Master's degree,Yes,No,No,Yes
698f770846f63891a978a05c,66d88659f847e91642700180,AWAITING REVIEW,Not Applicable,2026-02-13T19:10:03.816000Z,2026-02-13T19:10:38.985000Z,,2026-02-13T19:10:39.577435Z,36,NOCODE,1028,English,Graduate degree (MA/MSc/MPhil/other),41,Female,White,United States,United States,United States,English,No,Part-Time,Master's degree,Yes,No,No,Yes
698f775e31636f34fadbbad8,611e7207aaf352cb4c807e78,AWAITING REVIEW,Not Applicable,2026-02-13T19:11:29.079000Z,2026-02-13T19:11:40.639000Z,,2026-02-13T19:11:41.289886Z,12,NOCODE,9827,English,High school diploma/A-levels,39,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f77ab0d1a60e9f1d7a659,62ac706d8544dbe5a81b4212,AWAITING REVIEW,Not Applicable,2026-02-13T19:12:45.841000Z,2026-02-13T19:13:05.616000Z,,2026-02-13T19:13:06.245024Z,20,NOCODE,5855,English,Undergraduate degree (BA/BSc/other),32,Female,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f77caafdcb5fee79f433c,66661b1242b581f199e49f4c,AWAITING REVIEW,Not Applicable,2026-02-13T19:13:18.466000Z,2026-02-13T19:13:41.448000Z,,2026-02-13T19:13:42.122825Z,23,NOCODE,5018,English,High school diploma/A-levels,39,Male,Mixed,American Samoa,United States,American Samoa,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f77e69093eea2623d63f0,67d9b924071234387a09f21b,AWAITING REVIEW,Not Applicable,2026-02-13T19:13:45.463000Z,2026-02-13T19:14:11.295000Z,,2026-02-13T19:14:11.949947Z,26,NOCODE,1511,"English, Spanish",No formal qualifications,27,Male,White,United States,United States,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f7807bdd04e359c95b06d,695f98e1e18cbe80d8f8fe03,AWAITING REVIEW,Not Applicable,2026-02-13T19:14:17.773000Z,2026-02-13T19:14:32.370000Z,,2026-02-13T19:14:32.990666Z,15,NOCODE,251,English,Secondary education (e.g. GED/GCSE),35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f78323a831a9ab793544f,616cf9ae07c1c6bd05d95beb,AWAITING REVIEW,Not Applicable,2026-02-13T19:15:01.317000Z,2026-02-13T19:15:28.804000Z,,2026-02-13T19:15:29.386200Z,28,NOCODE,12623,English,Technical/community college,50,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f783bc942b9171dbd0a5d,568899d9d7848e0005399c6b,AWAITING REVIEW,Not Applicable,2026-02-13T19:15:10.360000Z,2026-02-13T19:15:29.830000Z,,2026-02-13T19:15:30.493977Z,20,NOCODE,10862,English,Doctorate degree (PhD/other),43,Male,White,United States,United States,United States,English,No,Full-Time,Doctorate degree,Yes,No,No,Yes
698f78639b8b40b8d3ac53e4,66497704c55b6a0ac500cb61,AWAITING REVIEW,Not Applicable,2026-02-13T19:15:49.717000Z,2026-02-13T19:16:13.479000Z,,2026-02-13T19:16:14.064288Z,24,NOCODE,2841,"English, Spanish",High school diploma/A-levels,32,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f78866c5dc552038e056f,657cda588201fdd1dc26e2ae,AWAITING REVIEW,Not Applicable,2026-02-13T19:16:24.859000Z,2026-02-13T19:16:55.859000Z,,2026-02-13T19:16:56.867385Z,31,NOCODE,582,"English, Spanish",High school diploma/A-levels,32,Male,Other,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f78a0a27f3f4af74eb521,6673b4eda8e00bb0eb8c23af,AWAITING REVIEW,Not Applicable,2026-02-13T19:16:51.026000Z,2026-02-13T19:17:05.627000Z,,2026-02-13T19:17:06.254876Z,15,NOCODE,2049,English,Technical/community college,30,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f78a56a7b2bae5e935442,55acf681fdf99b3d5b2ab68c,AWAITING REVIEW,Not Applicable,2026-02-13T19:16:57.447000Z,2026-02-13T19:17:25.152000Z,,2026-02-13T19:17:25.770664Z,28,NOCODE,11230,English,Technical/community college,42,Female,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f78d69e6d078a1c8d252a,628eada3a9c9e0776884f27d,AWAITING REVIEW,Not Applicable,2026-02-13T19:17:44.709000Z,2026-02-13T19:17:57.855000Z,,2026-02-13T19:17:58.493372Z,14,NOCODE,7912,English,Graduate degree (MA/MSc/MPhil/other),33,Male,Mixed,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f78e8bf427398a3819bb2,5b735a4c3503c60001a891b7,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:02.632000Z,2026-02-13T19:18:20.127000Z,,2026-02-13T19:18:20.709041Z,18,NOCODE,5736,English,High school diploma/A-levels,31,Female,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f78f499a6206bc78e01c7,5d93b788fdfe9d001c00c255,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:15.027000Z,2026-02-13T19:18:29.999000Z,,2026-02-13T19:18:30.585435Z,15,NOCODE,5402,English,Doctorate degree (PhD/other),46,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,Doctorate degree,Yes,No,No,Yes
698f790502754c248c0c75fb,63fd545c9e693441916712ff,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:31.848000Z,2026-02-13T19:18:50.244000Z,,2026-02-13T19:18:50.856427Z,19,NOCODE,3405,English,Doctorate degree (PhD/other),66,Male,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f79079d5ab55788f4f201,66813c65d6816913e30341ff,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:34.267000Z,2026-02-13T19:18:57.742000Z,,2026-02-13T19:18:58.355524Z,24,NOCODE,2674,"English, Russian, Ukrainian",High school diploma/A-levels,36,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f791d0225807c77f00ebd,5e076480c4e1550e2114f006,AWAITING REVIEW,Not Applicable,2026-02-13T19:18:56.158000Z,2026-02-13T19:19:18.004000Z,,2026-02-13T19:19:18.634832Z,22,NOCODE,5647,English,High school diploma/A-levels,48,Male,Other,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f794e7e09f29cd4935603,6680de3494e4607dcf95530d,AWAITING REVIEW,Not Applicable,2026-02-13T19:19:44.207000Z,2026-02-13T19:20:01.153000Z,,2026-02-13T19:20:01.758772Z,17,NOCODE,5877,"English, Spanish",Doctorate degree (PhD/other),32,Male,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f79953dcffe30f12f0fc9,61006f174b5aabf905131ae1,AWAITING REVIEW,Not Applicable,2026-02-13T19:20:55.542000Z,2026-02-13T19:21:20.183000Z,,2026-02-13T19:21:20.790853Z,25,NOCODE,4036,English,High school diploma/A-levels,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f79b42f4619b851bba2df,5ea50a770005874d591bab05,AWAITING REVIEW,Not Applicable,2026-02-13T19:21:27.247000Z,2026-02-13T19:21:39.973000Z,,2026-02-13T19:21:41.434689Z,13,NOCODE,3605,"English, Spanish",Technical/community college,22,Male,White,United States,United States,United States,English,Yes,Full-Time,High school (including GED),Yes,No,No,Yes
698f79cc92b12e3178246caa,63d41270b0fcb44aade343df,AWAITING REVIEW,Not Applicable,2026-02-13T19:21:50.998000Z,2026-02-13T19:22:09.148000Z,,2026-02-13T19:22:09.755277Z,19,NOCODE,4317,"English, Vietnamese",High school diploma/A-levels,21,Male,Asian,Vietnam,United States,United States,Vietnamese,Yes,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f7a153cb9f6982c49155a,6752f0bf89185ea06e300a69,AWAITING REVIEW,Not Applicable,2026-02-13T19:23:04.820000Z,2026-02-13T19:23:46.379000Z,,2026-02-13T19:23:47.313998Z,42,NOCODE,2401,English,High school diploma/A-levels,45,Female,White,United States,United States,United States,English,No,Other,High school (including GED),Yes,No,No,Yes
698f7a3d30081a4e44afc9be,66ecded667f721bca7e5609d,AWAITING REVIEW,Not Applicable,2026-02-13T19:23:43.724000Z,2026-02-13T19:24:09.290000Z,,2026-02-13T19:24:09.843033Z,26,NOCODE,5774,English,Technical/community college,33,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f7af026c595427d02ddbd,6560efc6901d6dcf98fe9c71,AWAITING REVIEW,Not Applicable,2026-02-13T19:26:42.678000Z,2026-02-13T19:27:21.330000Z,,2026-02-13T19:27:21.938912Z,39,NOCODE,3168,English,High school diploma/A-levels,22,Male,Asian,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7b22b16a34e22cf349b9,660c7427cb3a408efc628357,AWAITING REVIEW,Not Applicable,2026-02-13T19:27:33.090000Z,2026-02-13T19:28:12.376000Z,,2026-02-13T19:28:13.002668Z,40,NOCODE,3036,English,Technical/community college,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f7b3a2853bcb48cf26f92,6314c1e76c3f71e2127f1976,AWAITING REVIEW,Not Applicable,2026-02-13T19:27:57.949000Z,2026-02-13T19:28:14.680000Z,,2026-02-13T19:28:15.313617Z,17,NOCODE,6573,English,Secondary education (e.g. GED/GCSE),45,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f7b5532323b5301dbba86,5d3f49162a40650001a3e6ad,AWAITING REVIEW,Not Applicable,2026-02-13T19:28:24.165000Z,2026-02-13T19:28:50.116000Z,,2026-02-13T19:28:50.676386Z,26,NOCODE,2614,English,High school diploma/A-levels,36,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7b5c0d74715a04a2deda,69693ea7ff8fc8bb505107b2,AWAITING REVIEW,Not Applicable,2026-02-13T19:28:30.810000Z,2026-02-13T19:28:52.353000Z,,2026-02-13T19:28:52.972664Z,22,NOCODE,234,English,Doctorate degree (PhD/other),38,Female,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f7b5ee0dbb045018729d6,69698037e442102b583983c0,AWAITING REVIEW,Not Applicable,2026-02-13T19:28:33.425000Z,2026-02-13T19:28:49.923000Z,,2026-02-13T19:28:50.638758Z,17,NOCODE,443,English,Doctorate degree (PhD/other),38,Female,White,United States,United States,United States,English,No,Full-Time,Doctorate degree,Yes,No,No,Yes
698f7b867c504a1851ab0518,66293cc1dcfaa310dd0f711b,AWAITING REVIEW,Not Applicable,2026-02-13T19:29:12.813000Z,2026-02-13T19:29:32.163000Z,,2026-02-13T19:29:32.761925Z,20,NOCODE,6255,English,Graduate degree (MA/MSc/MPhil/other),52,Male,White,United States,United States,United States,English,No,Full-Time,Professional degree,Yes,No,No,Yes
698f7c11f265ca23939b7aa5,66bcbbd35d182838b25ff7df,AWAITING REVIEW,Not Applicable,2026-02-13T19:31:31.172000Z,2026-02-13T19:31:55Z,,2026-02-13T19:31:55.586452Z,24,NOCODE,1170,English,High school diploma/A-levels,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,High school (including GED),Yes,No,No,Yes
698f7c217adc0097b96b6a30,63eda5a4a87d8bd73853fa8e,AWAITING REVIEW,Not Applicable,2026-02-13T19:31:49.800000Z,2026-02-13T19:32:06.269000Z,,2026-02-13T19:32:07.012863Z,17,NOCODE,4525,English,High school diploma/A-levels,36,Male,Asian,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7c7ec3f6594ee9176391,6685cec5c360283099e5bb29,AWAITING REVIEW,Not Applicable,2026-02-13T19:33:22.318000Z,2026-02-13T19:33:43.317000Z,,2026-02-13T19:33:44.015970Z,21,NOCODE,5843,English,High school diploma/A-levels,53,Female,White,United States,United States,United States,English,No,Part-Time,High school (including GED),Yes,No,No,Yes
698f7da8c763901271eb8941,667480a37068f7b381b534b6,AWAITING REVIEW,Not Applicable,2026-02-13T19:38:18.952000Z,2026-02-13T19:38:42.670000Z,,2026-02-13T19:38:43.241427Z,24,NOCODE,3231,English,Technical/community college,48,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f7dcb2bbf63c719dfe78a,64345edc0fd9813bdd9ef181,AWAITING REVIEW,Not Applicable,2026-02-13T19:38:53.967000Z,2026-02-13T19:39:33.014000Z,,2026-02-13T19:39:33.575424Z,40,NOCODE,7250,English,No formal qualifications,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Less than High School,Yes,No,No,Yes
698f7e161bae8383a498c9e1,5d6466d84e9aae0001598a5a,AWAITING REVIEW,Not Applicable,2026-02-13T19:40:08.660000Z,2026-02-13T19:40:25.342000Z,,2026-02-13T19:40:26.476755Z,17,NOCODE,6202,English,High school diploma/A-levels,39,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f7e27548662e5c9c5092f,5ecaf0fa5c1f7f6599d959ff,AWAITING REVIEW,Not Applicable,2026-02-13T19:40:26.094000Z,2026-02-13T19:40:47.372000Z,,2026-02-13T19:40:48.052824Z,22,NOCODE,9496,English,High school diploma/A-levels,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,High school (including GED),Yes,No,No,Yes
698f7e9b2a1e6b66789e2595,670e09973d94a59502e84783,AWAITING REVIEW,Not Applicable,2026-02-13T19:42:21.724000Z,2026-02-13T19:42:37.417000Z,,2026-02-13T19:42:37.973518Z,16,NOCODE,1945,English,Technical/community college,29,Male,White,United States,United States,United States,English,Yes,Other,Associate degree,Yes,No,No,Yes
698f7f2f489d9b7cc7dbc060,695f8b552bbfdcbae8c5e799,AWAITING REVIEW,Not Applicable,2026-02-13T19:44:49.897000Z,2026-02-13T19:45:17.776000Z,,2026-02-13T19:45:18.462365Z,28,NOCODE,929,English,Graduate degree (MA/MSc/MPhil/other),43,Female,White,United States,United States,United States,English,No,Full-Time,Master's degree,Yes,No,No,Yes
698f7f8c188b84f0aef3c5a3,645005f03fb72ab1bb1a88b1,AWAITING REVIEW,Not Applicable,2026-02-13T19:46:23.446000Z,2026-02-13T19:46:50.928000Z,,2026-02-13T19:46:51.549875Z,28,NOCODE,1251,English,Technical/community college,53,Female,White,United States,United States,United States,English,Yes,Part-Time,Associate degree,Yes,No,No,Yes
698f7fde18fac9d081e07af6,5c57c06ed05b82000139682e,AWAITING REVIEW,Not Applicable,2026-02-13T19:47:44.730000Z,2026-02-13T19:48:02.457000Z,,2026-02-13T19:48:03.136367Z,18,NOCODE,6814,English,Undergraduate degree (BA/BSc/other),32,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f80275f43c6ada9841a1f,558ab509fdf99b65685f024e,AWAITING REVIEW,Not Applicable,2026-02-13T19:48:57.858000Z,2026-02-13T19:49:23.347000Z,,2026-02-13T19:49:23.958124Z,26,NOCODE,9254,English,Undergraduate degree (BA/BSc/other),40,Male,White,United States,United States,United States,English,No,Full-Time,Bachelor's degree,Yes,No,No,Yes
698f80a962bc1a1b89553155,670c2b766792a7485cadd733,AWAITING REVIEW,Not Applicable,2026-02-13T19:51:08.111000Z,2026-02-13T19:51:20.928000Z,,2026-02-13T19:51:21.609008Z,13,NOCODE,1074,English,High school diploma/A-levels,26,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f811e2feb8ebc4bfbcbfd,60a7ed991485489d24b83e94,AWAITING REVIEW,Not Applicable,2026-02-13T19:53:05.266000Z,2026-02-13T19:53:34.417000Z,,2026-02-13T19:53:35.037124Z,30,NOCODE,2315,English,High school diploma/A-levels,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f812f4d1934a4d0d7485d,6040558e6700552508a8f9b5,AWAITING REVIEW,Not Applicable,2026-02-13T19:53:22.209000Z,2026-02-13T19:53:42.742000Z,,2026-02-13T19:53:43.388428Z,21,NOCODE,5625,English,Technical/community college,39,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f819dc9a31b94c1d95e4b,6158cd25533cca75a4429fc9,AWAITING REVIEW,Not Applicable,2026-02-13T19:55:12.440000Z,2026-02-13T19:55:47.686000Z,,2026-02-13T19:55:48.379490Z,36,NOCODE,1406,English,Technical/community college,56,Male,White,United States,United States,United States,English,No,Full-Time,Associate degree,Yes,No,No,Yes
698f81eb9d179e2142b7057b,668daf8a84e02559e61278e2,AWAITING REVIEW,Not Applicable,2026-02-13T19:56:29.670000Z,2026-02-13T19:56:58.732000Z,,2026-02-13T19:56:59.355315Z,30,NOCODE,2578,English,Technical/community college,45,Female,White,United States,United States,United States,English,No,Part-Time,Associate degree,Yes,No,No,Yes
698f8285174f5e2d4e203b59,69839e00693d0f360c3e6821,AWAITING REVIEW,Not Applicable,2026-02-13T19:59:04.039000Z,2026-02-13T19:59:18.156000Z,,2026-02-13T19:59:18.879784Z,15,NOCODE,201,English,High school diploma/A-levels,53,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f82a831f497a448311d7e,5ca88c7900dbf0000127c5d5,AWAITING REVIEW,Not Applicable,2026-02-13T19:59:39.398000Z,2026-02-13T20:00:19.663000Z,,2026-02-13T20:00:20.341348Z,41,NOCODE,4071,English,High school diploma/A-levels,40,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f82abb4aad6ed987d1302,6643e3f1c6b82e9da715af9b,AWAITING REVIEW,Not Applicable,2026-02-13T19:59:41.446000Z,2026-02-13T20:00:02.824000Z,,2026-02-13T20:00:03.506382Z,22,NOCODE,1713,"English, Spanish",High school diploma/A-levels,31,Female,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f82db013223bb835e7b99,63d84be2c9a21026d442e728,AWAITING REVIEW,Not Applicable,2026-02-13T20:00:29.554000Z,2026-02-13T20:00:40.918000Z,,2026-02-13T20:00:41.566163Z,12,NOCODE,9928,"Spanish, English",High school diploma/A-levels,31,Male,White,United States,United States,United States,Spanish,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f82de0f66d62795a3e454,62fe6312269d0e4ae894297b,AWAITING REVIEW,Not Applicable,2026-02-13T20:00:33.810000Z,2026-02-13T20:00:51.366000Z,,2026-02-13T20:00:51.976292Z,18,NOCODE,7738,English,High school diploma/A-levels,36,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698f8374e9467a3050f5554b,6506fa27874840aedf48166c,AWAITING REVIEW,Not Applicable,2026-02-13T20:03:03.193000Z,2026-02-13T20:03:35.906000Z,,2026-02-13T20:03:37.103296Z,33,NOCODE,1410,English,Doctorate degree (PhD/other),33,Male,Asian,Macao,United States,United States,English,No,DATA_EXPIRED,Doctorate degree,Yes,No,No,Yes
698f837a2ae3974bb82f0b43,66757cddd8d92a5cbfda353f,AWAITING REVIEW,Not Applicable,2026-02-13T20:03:08.378000Z,2026-02-13T20:03:45.408000Z,,2026-02-13T20:03:46.060501Z,38,NOCODE,2722,English,No formal qualifications,35,Female,White,United States,United States,United States,English,No,Part-Time,Less than High School,Yes,No,No,Yes
698f840923e57fd626630cf4,695fdb8cdf7e2341d1abb7ce,AWAITING REVIEW,Not Applicable,2026-02-13T20:05:32.164000Z,2026-02-13T20:06:09.669000Z,,2026-02-13T20:06:10.325330Z,38,NOCODE,613,English,Secondary education (e.g. GED/GCSE),32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f84f3b4f3df1b93c7c992,695fcb729499ae4706b2a497,AWAITING REVIEW,Not Applicable,2026-02-13T20:09:25.282000Z,2026-02-13T20:09:38.655000Z,,2026-02-13T20:09:39.383885Z,14,NOCODE,331,English,Graduate degree (MA/MSc/MPhil/other),27,Female,White,United States,United States,United States,English,No,Part-Time,Master's degree,Yes,No,No,Yes
698f8b4567c8adb3f3e44cbd,60de9c66c01a9de405e9efb0,AWAITING REVIEW,Not Applicable,2026-02-13T20:36:23.509000Z,2026-02-13T20:36:53.582000Z,,2026-02-13T20:36:54.219206Z,31,NOCODE,10424,English,High school diploma/A-levels,66,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f8c53d870b401a293544b,5e0a2f6377f8652c6fc3f887,AWAITING REVIEW,Not Applicable,2026-02-13T20:40:54.252000Z,2026-02-13T20:41:14.985000Z,,2026-02-13T20:41:15.775979Z,21,NOCODE,6098,English,Secondary education (e.g. GED/GCSE),33,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698f95fe7c9bef17c0bd0a03,628550405e40bb2b23ac629f,AWAITING REVIEW,Not Applicable,2026-02-13T21:22:08.603000Z,2026-02-13T21:22:29.760000Z,,2026-02-13T21:22:30.355676Z,22,NOCODE,1118,"English, Spanish",No formal qualifications,41,Male,Other,United States,United States,United States,English,No,Full-Time,Less than High School,Yes,No,No,Yes
698f9c0808418c1076ab05aa,66293f7d355cb2780b2b2ab1,AWAITING REVIEW,Not Applicable,2026-02-13T21:47:54.356000Z,2026-02-13T21:48:23.799000Z,,2026-02-13T21:48:24.837211Z,30,NOCODE,5127,English,High school diploma/A-levels,52,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
698f9dc065e1004a65032f99,630345dd92f26599c777a5fc,AWAITING REVIEW,Not Applicable,2026-02-13T21:55:15.492000Z,2026-02-13T21:55:46.780000Z,,2026-02-13T21:55:47.348324Z,32,NOCODE,3697,English,No formal qualifications,43,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Less than High School,Yes,No,No,Yes
698fa98eb6dc469399b73e58,655a395e2828d333bae0ea4b,AWAITING REVIEW,Not Applicable,2026-02-13T22:45:39.182000Z,2026-02-13T22:46:12.870000Z,,2026-02-13T22:46:13.501328Z,34,NOCODE,5982,English,Secondary education (e.g. GED/GCSE),63,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698fa9ceb5019a78420f584f,664a3f0ae0d5a65f9f185638,AWAITING REVIEW,Not Applicable,2026-02-13T22:46:42.171000Z,2026-02-13T22:47:06.505000Z,,2026-02-13T22:47:07.131412Z,25,NOCODE,369,English,Secondary education (e.g. GED/GCSE),24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),High school (including GED),Yes,No,No,Yes
698fab036056212dcf935454,698df90cb07de50005dec6f5,AWAITING REVIEW,Not Applicable,2026-02-13T22:51:49.135000Z,2026-02-13T22:52:23.169000Z,,2026-02-13T22:52:23.764012Z,35,NOCODE,5,English,No formal qualifications,18,Male,Other,United States,United States,DATA_EXPIRED,English,Yes,Unemployed (and job seeking),Less than High School,Yes,No,No,Yes
698fb1df0064d781ec0ee17c,674c8549a9fd90b7c8dda9d3,AWAITING REVIEW,Not Applicable,2026-02-13T23:21:06.105000Z,2026-02-13T23:21:39.106000Z,,2026-02-13T23:21:39.646874Z,34,NOCODE,6026,English,Secondary education (e.g. GED/GCSE),40,Male,White,United States,United States,United States,English,No,Full-Time,High school (including GED),Yes,No,No,Yes
698fb315b3fc50f31ab73e62,69879891942c84487315e3c8,AWAITING REVIEW,Not Applicable,2026-02-13T23:26:16.543000Z,2026-02-13T23:26:39.456000Z,,2026-02-13T23:26:40.053194Z,23,NOCODE,54,English,Secondary education (e.g. GED/GCSE),30,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",High school (including GED),Yes,No,No,Yes
